date,airline,departure_time,arrival_time,duration,transit,flight_price,origin,destination,seat_class,baggage,city,Platform,Hotel Name,hotel_price,City,Country,Hotel Star,Guest Rating,Checkin Date,Checkout Date,Cleaned Name,total_price,cluster_raw,cluster
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Amaris Hotel Margorejo Surabaya,375000,Surabaya,Indonesia,4,9.3,2025-11-05,06/11/2025,amaris margorejo surabaya,1373914,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Surabaya River View Hotel,380704,Surabaya,Indonesia,5,9.2,2025-11-05,06/11/2025,river surabaya view,1379618,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Ibis Surabaya City Center,403750,Surabaya,Indonesia,3,8.6,2025-11-05,06/11/2025,center city ibis surabaya,1402664,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Kokoon Hotel Surabaya,409101,Surabaya,Indonesia,4,8.5,2025-11-05,06/11/2025,kokoon surabaya,1408015,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,La Lisa Hotel Surabaya,410219,Surabaya,Indonesia,5,9.3,2025-11-05,06/11/2025,la lisa surabaya,1409133,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,ibis Surabaya Tidar,419381,Surabaya,Indonesia,4,9.0,2025-11-05,06/11/2025,ibis surabaya tidar,1418295,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Surabaya Suites Hotel Powered by Archipelago,425417,Surabaya,Indonesia,4,9.4,2025-11-05,06/11/2025,archipelago by powered suites surabaya,1424331,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Kana Citra Guesthouse,440396,Surabaya,Indonesia,2,8.7,2025-11-05,06/11/2025,citra kana,1439310,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Deka Hotel Surabaya HR Muhammad,450179,Surabaya,Indonesia,5,8.4,2025-11-05,06/11/2025,deka hr muhammad surabaya,1449093,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,KHAS Surabaya,450289,Surabaya,Indonesia,5,8.3,2025-11-05,06/11/2025,khas surabaya,1449203,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,MaxOneHotel Tidar Surabaya,454500,Surabaya,Indonesia,4,9.4,2025-11-05,06/11/2025,maxonehotel surabaya tidar,1453414,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Aston Inn Jemursari,463776,Surabaya,Indonesia,5,8.8,2025-11-05,06/11/2025,aston jemursari,1462690,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Hotel Santika Pandegiling - Surabaya,476709,Surabaya,Indonesia,2,7.8,2025-11-05,06/11/2025,pandegiling santika surabaya,1475623,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Midtown Hotel Surabaya,480690,Surabaya,Indonesia,5,9.0,2025-11-05,06/11/2025,midtown surabaya,1479604,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Java Paragon Hotel & Residences,590456,Surabaya,Indonesia,4,9.4,2025-11-05,06/11/2025,java paragon residences,1589370,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Holiday Inn Express Surabaya CenterPoint by IHG,601152,Surabaya,Indonesia,4,7.7,2025-11-05,06/11/2025,by centerpoint express holiday ihg surabaya,1600066,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,The Southern Hotel Surabaya,602229,Surabaya,Indonesia,4,9.1,2025-11-05,06/11/2025,southern surabaya the,1601143,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Aria Centra Surabaya,621000,Surabaya,Indonesia,4,8.1,2025-11-05,06/11/2025,aria centra surabaya,1619914,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Best Western Papilio Hotel,655200,Surabaya,Indonesia,5,8.8,2025-11-05,06/11/2025,best papilio western,1654114,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Mercure Surabaya Grand Mirama,678681,Surabaya,Indonesia,5,9.3,2025-11-05,06/11/2025,grand mercure mirama surabaya,1677595,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,HARRIS Hotel & Conventions Bundaran Satelit Surabaya,684000,Surabaya,Indonesia,5,8.8,2025-11-05,06/11/2025,bundaran conventions harris satelit surabaya,1682914,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Kampi Hotel Tunjungan - Surabaya,690000,Surabaya,Indonesia,4,9.2,2025-11-05,06/11/2025,kampi surabaya tunjungan,1688914,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Swiss-Belinn Tunjungan Surabaya,765000,Surabaya,Indonesia,5,9.0,2025-11-05,06/11/2025,surabaya swissbelinn tunjungan,1763914,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Grand Swiss-Belhotel Darmo,771900,Surabaya,Indonesia,5,9.3,2025-11-05,06/11/2025,darmo grand swissbelhotel,1770814,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Wyndham Surabaya,807500,Surabaya,Indonesia,5,9.2,2025-11-05,06/11/2025,surabaya wyndham,1806414,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Novotel Samator Surabaya Timur,813846,Surabaya,Indonesia,5,8.8,2025-11-05,06/11/2025,novotel samator surabaya timur,1812760,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Bumi Surabaya City Resort,822924,Surabaya,Indonesia,5,9.2,2025-11-05,06/11/2025,bumi city surabaya,1821838,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Aloft Surabaya Pakuwon City,871200,Surabaya,Indonesia,4,10.0,2025-11-05,06/11/2025,aloft city pakuwon surabaya,1870114,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Movenpick Surabaya City,910800,Surabaya,Indonesia,5,9.0,2025-11-05,06/11/2025,city movenpick surabaya,1909714,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Oakwood Hotel & Residence Surabaya,1087063,Surabaya,Indonesia,5,9.8,2025-11-05,06/11/2025,oakwood residence surabaya,2085977,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Platinum Hotel Tunjungan Surabaya,1090545,Surabaya,Indonesia,4,9.4,2025-11-05,06/11/2025,platinum surabaya tunjungan,2089459,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,DoubleTree by Hilton Surabaya,1258884,Surabaya,Indonesia,5,9.4,2025-11-05,06/11/2025,by doubletree hilton surabaya,2257798,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Vasa Hotel Surabaya,1266305,Surabaya,Indonesia,5,9.0,2025-11-05,06/11/2025,surabaya vasa,2265219,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Hotel Ciputra World Surabaya managed by Swiss-Belhotel International,1330000,Surabaya,Indonesia,5,9.4,2025-11-05,06/11/2025,by ciputra international managed surabaya swissbelhotel world,2328914,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Ascott Waterplace Surabaya,1377000,Surabaya,Indonesia,5,9.3,2025-11-05,06/11/2025,ascott surabaya waterplace,2375914,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Shangri-la Surabaya,1431430,Surabaya,Indonesia,5,8.9,2025-11-05,06/11/2025,shangrila surabaya,2430344,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,"Four Points by Sheraton Surabaya, Tunjungan Plaza",1524600,Surabaya,Indonesia,4,9.5,2025-11-05,06/11/2025,by four plaza points sheraton surabaya tunjungan,2523514,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,Surabaya,Indonesia,5,9.6,2025-11-05,06/11/2025,by four indah pakuwon points sheraton surabaya,2547714,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Hotel Majapahit Surabaya MGallery,1647000,Surabaya,Indonesia,5,9.3,2025-11-05,06/11/2025,majapahit mgallery surabaya,2645914,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,Sheraton Surabaya Hotel & Towers,1936000,Surabaya,Indonesia,2,8.7,2025-11-05,06/11/2025,sheraton surabaya towers,2934914,0,Budget
2025-11-05,Batik Air,08:00,09:30,1h 30m,0,998914,CGK,SUB,Economy,20,Surabaya,bookingcom,JW Marriott Hotel Surabaya,1996500,Surabaya,Indonesia,5,9.4,2025-11-05,06/11/2025,jw marriott surabaya,2995414,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Rebahan Stay,220500,Surabaya,Indonesia,2,8.5,2025-11-05,06/11/2025,rebahan stay,1984100,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Collection O 30 Amega Crown Sub,237927,Surabaya,Indonesia,5,9.2,2025-11-05,06/11/2025,30 amega collection crown o sub,2001527,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Hadi Park,260000,Surabaya,Indonesia,4,8.6,2025-11-05,06/11/2025,hadi park,2023600,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,POP! Hotel Diponegoro,308000,Surabaya,Indonesia,3,7.0,2025-11-05,06/11/2025,diponegoro pop,2071600,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Choice City Hotel,322007,Surabaya,Indonesia,5,8.9,2025-11-05,06/11/2025,choice city,2085607,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,favehotel MEX Tunjungan Surabaya,339583,Surabaya,Indonesia,5,9.0,2025-11-05,06/11/2025,favehotel mex surabaya tunjungan,2103183,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,favehotel Rungkut Surabaya,347873,Surabaya,Indonesia,4,8.9,2025-11-05,06/11/2025,favehotel rungkut surabaya,2111473,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Amaris Hotel Darmo Surabaya,365499,Surabaya,Indonesia,3,9.2,2025-11-05,06/11/2025,amaris darmo surabaya,2129099,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Amaris Hotel Margorejo Surabaya,375000,Surabaya,Indonesia,4,9.3,2025-11-05,06/11/2025,amaris margorejo surabaya,2138600,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Surabaya River View Hotel,380704,Surabaya,Indonesia,5,9.2,2025-11-05,06/11/2025,river surabaya view,2144304,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Ibis Surabaya City Center,403750,Surabaya,Indonesia,3,8.6,2025-11-05,06/11/2025,center city ibis surabaya,2167350,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Kokoon Hotel Surabaya,409101,Surabaya,Indonesia,4,8.5,2025-11-05,06/11/2025,kokoon surabaya,2172701,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,La Lisa Hotel Surabaya,410219,Surabaya,Indonesia,5,9.3,2025-11-05,06/11/2025,la lisa surabaya,2173819,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,ibis Surabaya Tidar,419381,Surabaya,Indonesia,4,9.0,2025-11-05,06/11/2025,ibis surabaya tidar,2182981,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Surabaya Suites Hotel Powered by Archipelago,425417,Surabaya,Indonesia,4,9.4,2025-11-05,06/11/2025,archipelago by powered suites surabaya,2189017,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Kana Citra Guesthouse,440396,Surabaya,Indonesia,2,8.7,2025-11-05,06/11/2025,citra kana,2203996,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Deka Hotel Surabaya HR Muhammad,450179,Surabaya,Indonesia,5,8.4,2025-11-05,06/11/2025,deka hr muhammad surabaya,2213779,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,KHAS Surabaya,450289,Surabaya,Indonesia,5,8.3,2025-11-05,06/11/2025,khas surabaya,2213889,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,MaxOneHotel Tidar Surabaya,454500,Surabaya,Indonesia,4,9.4,2025-11-05,06/11/2025,maxonehotel surabaya tidar,2218100,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Aston Inn Jemursari,463776,Surabaya,Indonesia,5,8.8,2025-11-05,06/11/2025,aston jemursari,2227376,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Hotel Santika Pandegiling - Surabaya,476709,Surabaya,Indonesia,2,7.8,2025-11-05,06/11/2025,pandegiling santika surabaya,2240309,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Midtown Hotel Surabaya,480690,Surabaya,Indonesia,5,9.0,2025-11-05,06/11/2025,midtown surabaya,2244290,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Java Paragon Hotel & Residences,590456,Surabaya,Indonesia,4,9.4,2025-11-05,06/11/2025,java paragon residences,2354056,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Holiday Inn Express Surabaya CenterPoint by IHG,601152,Surabaya,Indonesia,4,7.7,2025-11-05,06/11/2025,by centerpoint express holiday ihg surabaya,2364752,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,The Southern Hotel Surabaya,602229,Surabaya,Indonesia,4,9.1,2025-11-05,06/11/2025,southern surabaya the,2365829,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Aria Centra Surabaya,621000,Surabaya,Indonesia,4,8.1,2025-11-05,06/11/2025,aria centra surabaya,2384600,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Best Western Papilio Hotel,655200,Surabaya,Indonesia,5,8.8,2025-11-05,06/11/2025,best papilio western,2418800,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Mercure Surabaya Grand Mirama,678681,Surabaya,Indonesia,5,9.3,2025-11-05,06/11/2025,grand mercure mirama surabaya,2442281,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,HARRIS Hotel & Conventions Bundaran Satelit Surabaya,684000,Surabaya,Indonesia,5,8.8,2025-11-05,06/11/2025,bundaran conventions harris satelit surabaya,2447600,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Kampi Hotel Tunjungan - Surabaya,690000,Surabaya,Indonesia,4,9.2,2025-11-05,06/11/2025,kampi surabaya tunjungan,2453600,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Swiss-Belinn Tunjungan Surabaya,765000,Surabaya,Indonesia,5,9.0,2025-11-05,06/11/2025,surabaya swissbelinn tunjungan,2528600,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Grand Swiss-Belhotel Darmo,771900,Surabaya,Indonesia,5,9.3,2025-11-05,06/11/2025,darmo grand swissbelhotel,2535500,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Wyndham Surabaya,807500,Surabaya,Indonesia,5,9.2,2025-11-05,06/11/2025,surabaya wyndham,2571100,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Novotel Samator Surabaya Timur,813846,Surabaya,Indonesia,5,8.8,2025-11-05,06/11/2025,novotel samator surabaya timur,2577446,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Bumi Surabaya City Resort,822924,Surabaya,Indonesia,5,9.2,2025-11-05,06/11/2025,bumi city surabaya,2586524,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Aloft Surabaya Pakuwon City,871200,Surabaya,Indonesia,4,10.0,2025-11-05,06/11/2025,aloft city pakuwon surabaya,2634800,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Movenpick Surabaya City,910800,Surabaya,Indonesia,5,9.0,2025-11-05,06/11/2025,city movenpick surabaya,2674400,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Oakwood Hotel & Residence Surabaya,1087063,Surabaya,Indonesia,5,9.8,2025-11-05,06/11/2025,oakwood residence surabaya,2850663,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Platinum Hotel Tunjungan Surabaya,1090545,Surabaya,Indonesia,4,9.4,2025-11-05,06/11/2025,platinum surabaya tunjungan,2854145,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,DoubleTree by Hilton Surabaya,1258884,Surabaya,Indonesia,5,9.4,2025-11-05,06/11/2025,by doubletree hilton surabaya,3022484,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Vasa Hotel Surabaya,1266305,Surabaya,Indonesia,5,9.0,2025-11-05,06/11/2025,surabaya vasa,3029905,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Hotel Ciputra World Surabaya managed by Swiss-Belhotel International,1330000,Surabaya,Indonesia,5,9.4,2025-11-05,06/11/2025,by ciputra international managed surabaya swissbelhotel world,3093600,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Ascott Waterplace Surabaya,1377000,Surabaya,Indonesia,5,9.3,2025-11-05,06/11/2025,ascott surabaya waterplace,3140600,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Shangri-la Surabaya,1431430,Surabaya,Indonesia,5,8.9,2025-11-05,06/11/2025,shangrila surabaya,3195030,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,"Four Points by Sheraton Surabaya, Tunjungan Plaza",1524600,Surabaya,Indonesia,4,9.5,2025-11-05,06/11/2025,by four plaza points sheraton surabaya tunjungan,3288200,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,"Four Points by Sheraton Surabaya, Pakuwon Indah",1548800,Surabaya,Indonesia,5,9.6,2025-11-05,06/11/2025,by four indah pakuwon points sheraton surabaya,3312400,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Hotel Majapahit Surabaya MGallery,1647000,Surabaya,Indonesia,5,9.3,2025-11-05,06/11/2025,majapahit mgallery surabaya,3410600,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,Sheraton Surabaya Hotel & Towers,1936000,Surabaya,Indonesia,2,8.7,2025-11-05,06/11/2025,sheraton surabaya towers,3699600,0,Budget
2025-11-05,Batik Air,09:30,10:55,1h 25m,0,1763600,CGK,SUB,Business,30,Surabaya,bookingcom,JW Marriott Hotel Surabaya,1996500,Surabaya,Indonesia,5,9.4,2025-11-05,06/11/2025,jw marriott surabaya,3760100,0,Budget
2025-11-05,Batik Air,13:30,15:00,1h 30m,0,1758846,CGK,SUB,Business,30,Surabaya,bookingcom,Rebahan Stay,220500,Surabaya,Indonesia,2,8.5,2025-11-05,06/11/2025,rebahan stay,1979346,0,Budget
2025-11-05,Batik Air,13:30,15:00,1h 30m,0,1758846,CGK,SUB,Business,30,Surabaya,bookingcom,Collection O 30 Amega Crown Sub,237927,Surabaya,Indonesia,5,9.2,2025-11-05,06/11/2025,30 amega collection crown o sub,1996773,0,Budget
2025-11-05,Batik Air,13:30,15:00,1h 30m,0,1758846,CGK,SUB,Business,30,Surabaya,bookingcom,Hadi Park,260000,Surabaya,Indonesia,4,8.6,2025-11-05,06/11/2025,hadi park,2018846,0,Budget
2025-11-05,Batik Air,13:30,15:00,1h 30m,0,1758846,CGK,SUB,Business,30,Surabaya,bookingcom,POP! Hotel Diponegoro,308000,Surabaya,Indonesia,3,7.0,2025-11-05,06/11/2025,diponegoro pop,2066846,0,Budget
2025-11-05,Batik Air,13:30,15:00,1h 30m,0,1758846,CGK,SUB,Business,30,Surabaya,bookingcom,Choice City Hotel,322007,Surabaya,Indonesia,5,8.9,2025-11-05,06/11/2025,choice city,2080853,0,Budget
2025-11-05,Batik Air,13:30,15:00,1h 30m,0,1758846,CGK,SUB,Business,30,Surabaya,bookingcom,favehotel MEX Tunjungan Surabaya,339583,Surabaya,Indonesia,5,9.0,2025-11-05,06/11/2025,favehotel mex surabaya tunjungan,2098429,0,Budget
2025-11-05,Batik Air,13:30,15:00,1h 30m,0,1758846,CGK,SUB,Business,30,Surabaya,bookingcom,favehotel Rungkut Surabaya,347873,Surabaya,Indonesia,4,8.9,2025-11-05,06/11/2025,favehotel rungkut surabaya,2106719,0,Budget
2025-11-05,Batik Air,13:30,15:00,1h 30m,0,1758846,CGK,SUB,Business,30,Surabaya,bookingcom,Amaris Hotel Darmo Surabaya,365499,Surabaya,Indonesia,3,9.2,2025-11-05,06/11/2025,amaris darmo surabaya,2124345,0,Budget
2025-11-05,Batik Air,13:30,15:00,1h 30m,0,1758846,CGK,SUB,Business,30,Surabaya,bookingcom,Amaris Hotel Margorejo Surabaya,375000,Surabaya,Indonesia,4,9.3,2025-11-05,06/11/2025,amaris margorejo surabaya,2133846,0,Budget
2025-11-05,Batik Air,13:30,15:00,1h 30m,0,1758846,CGK,SUB,Business,30,Surabaya,bookingcom,Surabaya River View Hotel,380704,Surabaya,Indonesia,5,9.2,2025-11-05,06/11/2025,river surabaya view,2139550,0,Budget
2025-11-05,Batik Air,13:30,15:00,1h 30m,0,1758846,CGK,SUB,Business,30,Surabaya,bookingcom,Ibis Surabaya City Center,403750,Surabaya,Indonesia,3,8.6,2025-11-05,06/11/2025,center city ibis surabaya,2162596,0,Budget
2025-11-05,Batik Air,13:30,15:00,1h 30m,0,1758846,CGK,SUB,Business,30,Surabaya,bookingcom,Kokoon Hotel Surabaya,409101,Surabaya,Indonesia,4,8.5,2025-11-05,06/11/2025,kokoon surabaya,2167947,0,Budget
